data_source,lake,region,fish_species,sample_id,year,month,day,sample_date,latitude,longitude,doc_mg_l,doc_level,length_mm,d13c,d15n,c_n,av_pelagic_d13c,av_pelagic_d15n,av_benthic_d13c,av_benthic_d15n,d13ccorr_lipids,pelagic_diet_proportion,trophic_position,baseline_av_pelagic_d13c,baseline_av_pelagic_d15n,baseline_av_benthic_d13c,baseline_av_benthic_d15n,d13c_baseline_difference
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 193,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,52,-28.91,9.79,4.206377325,-29.72659838,4.241270482,-24.38344,4.112084,-26.9,0.47,3.7,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 194,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,52,-28.44,10.48,4.020477816,-29.72659838,4.241270482,-24.38344,4.112084,-26.6,0.41,3.9,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 171,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,51,-28.8,9.7,4.433810376,-29.72659838,4.241270482,-24.38344,4.112084,-26.5,0.4,3.6,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 177,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,51,-29.71,9.53,5.930991217,-29.72659838,4.241270482,-24.38344,4.112084,-26.2,0.34,3.6,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 178,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,51,-29.92,9.17,5.390485629,-29.72659838,4.241270482,-24.38344,4.112084,-26.8,0.45,3.5,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 185,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,51,-28.88,9.9,4.782431052,-29.72659838,4.241270482,-24.38344,4.112084,-26.2,0.34,3.7,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 204,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,51,-28.24,9.7,4.541133455,-29.72659838,4.241270482,-24.38344,4.112084,-25.8,0.27,3.6,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 157,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,50,-27.14,9.32,4.250905797,-29.72659838,4.241270482,-24.38344,4.112084,-25,0.12,3.5,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 168,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,50,-26.91,9.35,3.633011414,-29.72659838,4.241270482,-24.38344,4.112084,-25.7,0.25,3.5,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 169,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,50,-28.99,9.64,4.602366864,-29.72659838,4.241270482,-24.38344,4.112084,-26.5,0.4,3.6,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 199,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,50,-27.51,10.26,4.22606383,-29.72659838,4.241270482,-24.38344,4.112084,-25.4,0.19,3.8,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 172,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,49,-28.21,8.38,3.982825917,-29.72659838,4.241270482,-24.38344,4.112084,-26.4,0.38,3.2,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 175,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,49,-27.69,8.96,3.954507858,-29.72659838,4.241270482,-24.38344,4.112084,-26,0.3,3.4,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 187,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,49,-28.75,9.25,4.584745763,-29.72659838,4.241270482,-24.38344,4.112084,-26.3,0.36,3.5,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 197,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,49,-27.51,9.46,4.190681622,-29.72659838,4.241270482,-24.38344,4.112084,-25.5,0.21,3.6,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 173,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,48,-28.02,9.15,3.966133584,-29.72659838,4.241270482,-24.38344,4.112084,-26.3,0.36,3.5,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 180,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,48,-27.73,9.54,4.799019608,-29.72659838,4.241270482,-24.38344,4.112084,-25.1,0.13,3.6,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 189,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,48,-27.36,9.77,3.869857263,-29.72659838,4.241270482,-24.38344,4.112084,-25.8,0.27,3.7,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 186,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,47,-28.37,9.04,4.380244755,-29.72659838,4.241270482,-24.38344,4.112084,-26.1,0.32,3.4,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 190,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,47,-27.64,9.53,3.793226381,-29.72659838,4.241270482,-24.38344,4.112084,-26.1,0.32,3.6,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 183,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,46,-30.04,9.7,5.02804878,-29.72659838,4.241270482,-24.38344,4.112084,-27.2,0.53,3.6,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 201,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,46,-28.84,9.67,4.141459075,-29.72659838,4.241270482,-24.38344,4.112084,-26.9,0.47,3.6,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 198,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,45,-28.09,9.54,3.994195688,-29.72659838,4.241270482,-24.38344,4.112084,-26.3,0.36,3.6,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 203,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,44,-27.74,9.63,4.203252033,-29.72659838,4.241270482,-24.38344,4.112084,-25.7,0.25,3.6,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 188,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,43,-28.24,9.88,4.647173489,-29.72659838,4.241270482,-24.38344,4.112084,-25.7,0.25,3.7,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 202,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,43,-27.78,9.6,3.951024043,-29.72659838,4.241270482,-24.38344,4.112084,-26.1,0.32,3.6,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Burke,ATQ 206,Alaska,Ninespine stickleback,NST 196,2016,8,15,2016-08-15,70.42,-156.981,4.166,low_doc,41,-26.87,8.77,3.943615257,-29.72659838,4.241270482,-24.38344,4.112084,-25.2,0.15,3.4,-29.72659838,4.241270482,-24.38344,4.112084,-5.34315838
Johnston,Little Abitibi,N.Ontario,Northern pike,19642,2018,6,26,2018-06-26,49.41,-80.54,14.2,high_doc,890,-28.53,11.26,3.21,-33.31444444,3.957777778,-30.925,2.269,-28.1,0,5.2,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19640,2018,6,26,2018-06-26,49.41,-80.54,14.2,high_doc,779,-28.85,11.34,3.08,-33.31444444,3.957777778,-30.925,2.269,-28.7,0,5.1,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19646,2018,6,26,2018-06-26,49.41,-80.54,14.2,high_doc,733,-28.95,10.7,3.12,-33.31444444,3.957777778,-30.925,2.269,-28.7,0,4.9,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19636,2018,6,26,2018-06-26,49.41,-80.54,14.2,high_doc,694,-28.93,11.12,3.2,-33.31444444,3.957777778,-30.925,2.269,-28.5,0,5.1,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19643,2018,6,26,2018-06-26,49.41,-80.54,14.2,high_doc,690,-29.16,10.52,3.17,-33.31444444,3.957777778,-30.925,2.269,-28.8,0,4.9,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19639,2018,6,26,2018-06-26,49.41,-80.54,14.2,high_doc,681,-29.2,10.56,3.09,-33.31444444,3.957777778,-30.925,2.269,-29,0,4.8,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19307,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,668,-28.84,11.68,3,-33.31444444,3.957777778,-30.925,2.269,-28.8,0,5.2,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19306,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,661,-29.07,10,3.13,-33.31444444,3.957777778,-30.925,2.269,-28.8,0,4.7,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19303,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,620,-29.11,9.25,3.09,-33.31444444,3.957777778,-30.925,2.269,-28.9,0,4.5,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19645,2018,6,26,2018-06-26,49.41,-80.54,14.2,high_doc,620,-29.82,9.37,3.15,-33.31444444,3.957777778,-30.925,2.269,-29.5,0,4.4,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19302,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,597,-29.18,9.5,3.17,-33.31444444,3.957777778,-30.925,2.269,-28.8,0,4.6,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19309,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,590,-29.72,9.31,3.06,-33.31444444,3.957777778,-30.925,2.269,-29.6,0,4.3,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19641,2018,6,26,2018-06-26,49.41,-80.54,14.2,high_doc,573,-30.09,9.18,3.13,-33.31444444,3.957777778,-30.925,2.269,-29.8,0,4.3,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19308,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,565,-28.83,10.47,3.09,-33.31444444,3.957777778,-30.925,2.269,-28.6,0,4.9,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19644,2018,6,26,2018-06-26,49.41,-80.54,14.2,high_doc,565,-29.52,9.62,3.18,-33.31444444,3.957777778,-30.925,2.269,-29.1,0,4.5,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19310,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,563,-29.4,9.73,2.97,-33.31444444,3.957777778,-30.925,2.269,-29.5,0,4.5,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19305,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,544,-28.88,10.06,3.12,-33.31444444,3.957777778,-30.925,2.269,-28.6,0,4.8,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19304,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,535,-29.4,9.32,3.09,-33.31444444,3.957777778,-30.925,2.269,-29.2,0,4.4,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19301,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,515,-29.34,9.39,3.11,-33.31444444,3.957777778,-30.925,2.269,-29.1,0,4.5,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19638,2018,6,26,2018-06-26,49.41,-80.54,14.2,high_doc,427,-29.75,9.88,3.15,-33.31444444,3.957777778,-30.925,2.269,-29.4,0,4.6,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Northern pike,19637,2018,6,26,2018-06-26,49.41,-80.54,14.2,high_doc,388,-29.27,9.44,3.05,-33.31444444,3.957777778,-30.925,2.269,-29.2,0,4.5,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Walleye,19322,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,752,-28.78,11.69,2.84,-33.31444444,3.957777778,-30.925,2.269,-29.2,0,5.1,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Walleye,19318,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,737,-28.3,11.28,2.82,-33.31444444,3.957777778,-30.925,2.269,-28.8,0,5.1,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Walleye,19320,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,588,-29.19,10.44,2.8,-33.31444444,3.957777778,-30.925,2.269,-29.7,0,4.7,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Walleye,19317,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,571,-29.22,9.93,2.82,-33.31444444,3.957777778,-30.925,2.269,-29.7,0,4.5,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Walleye,19323,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,513,-29.41,9.72,2.81,-33.31444444,3.957777778,-30.925,2.269,-29.9,0,4.4,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Walleye,19316,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,510,-28.46,11.44,2.82,-33.31444444,3.957777778,-30.925,2.269,-28.9,0,5.1,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Walleye,19321,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,424,-29.79,9.3,2.81,-33.31444444,3.957777778,-30.925,2.269,-30.3,0,4.2,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Walleye,19324,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,420,-29.58,9.51,2.8,-33.31444444,3.957777778,-30.925,2.269,-30.1,0,4.3,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Walleye,19319,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,345,-29.76,9.56,2.85,-33.31444444,3.957777778,-30.925,2.269,-30.1,0,4.3,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Little Abitibi,N.Ontario,Walleye,19325,2017,7,4,2017-07-04,49.41,-80.54,13.6,high_doc,301,-29.69,9.64,2.84,-33.31444444,3.957777778,-30.925,2.269,-30.1,0,4.3,-33.31444444,3.957777778,-30.925,2.269,-2.38944444
Johnston,Wigwascence,N.Ontario,Northern pike,9598,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,730,-27.69,11.32,3.15,-33.13333333,5.396666667,-28.33,2.985,-27.4,0,4.6,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Northern pike,9594,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,698,-27.08,11.97,3.14,-33.13333333,5.396666667,-28.33,2.985,-26.8,0,4.9,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Northern pike,9591,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,660,-27.48,11.75,3.14,-33.13333333,5.396666667,-28.33,2.985,-27.2,0,4.7,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Northern pike,9596,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,620,-27.4,11.58,3.14,-33.13333333,5.396666667,-28.33,2.985,-27.1,0,4.7,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Northern pike,9599,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,568,-27.28,11.17,3.11,-33.13333333,5.396666667,-28.33,2.985,-27,0,4.6,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Northern pike,9592,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,520,-27.53,10.86,3.21,-33.13333333,5.396666667,-28.33,2.985,-27.1,0,4.5,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Northern pike,9590,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,511,-27.59,11,3.15,-33.13333333,5.396666667,-28.33,2.985,-27.3,0,4.5,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Northern pike,9597,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,467,-26.9,11.02,3.16,-33.13333333,5.396666667,-28.33,2.985,-26.5,0,4.6,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Northern pike,9595,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,429,-27.88,10.36,3.14,-33.13333333,5.396666667,-28.33,2.985,-27.6,0,4.3,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Northern pike,9593,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,417,-26.97,10.08,3.18,-33.13333333,5.396666667,-28.33,2.985,-26.6,0,4.3,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Walleye,9608,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,531,-27.42,11.61,3.17,-33.13333333,5.396666667,-28.33,2.985,-27,0,4.7,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Walleye,9612,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,523,-27.23,11.51,3.14,-33.13333333,5.396666667,-28.33,2.985,-26.9,0,4.7,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Walleye,9614,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,465,-26.59,10.06,3.19,-33.13333333,5.396666667,-28.33,2.985,-26.2,0,4.4,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Walleye,9609,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,460,-28.42,11.32,3.19,-33.13333333,5.396666667,-28.33,2.985,-28,0,4.5,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Walleye,9610,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,440,-27.42,10.93,3.15,-33.13333333,5.396666667,-28.33,2.985,-27.1,0,4.5,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Walleye,9615,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,425,-27.8,10.55,3.16,-33.13333333,5.396666667,-28.33,2.985,-27.4,0,4.4,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Walleye,9616,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,405,-28,10.95,3.16,-33.13333333,5.396666667,-28.33,2.985,-27.6,0,4.4,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Walleye,9607,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,391,-28.31,11.33,3.22,-33.13333333,5.396666667,-28.33,2.985,-27.8,0,4.5,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Walleye,9611,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,375,-27.95,11.06,3.19,-33.13333333,5.396666667,-28.33,2.985,-27.5,0,4.5,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Walleye,9613,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,362,-28.06,10.64,3.21,-33.13333333,5.396666667,-28.33,2.985,-27.6,0,4.4,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Yellow perch,10785,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,267.01,-28.09,9.01,3.11,-33.13333333,5.396666667,-28.33,2.985,-27.8,0,3.9,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Yellow perch,10784,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,237.67,-26.49,8.91,3.15,-33.13333333,5.396666667,-28.33,2.985,-26.2,0,4.1,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Yellow perch,10776,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,227.19,-27.42,9.27,3.12,-33.13333333,5.396666667,-28.33,2.985,-27.2,0,4,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Yellow perch,10780,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,223,-27.37,8.85,3.12,-33.13333333,5.396666667,-28.33,2.985,-27.1,0,3.9,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Yellow perch,10779,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,204.13,-27.42,9.64,3.14,-33.13333333,5.396666667,-28.33,2.985,-27.1,0,4.1,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Yellow perch,10782,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,193.65,-26.56,8.54,3.14,-33.13333333,5.396666667,-28.33,2.985,-26.2,0,3.9,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Yellow perch,10777,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,152.78,-27.52,8.63,3.13,-33.13333333,5.396666667,-28.33,2.985,-27.2,0,3.8,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Yellow perch,10778,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,147.54,-27.04,9.93,3.19,-33.13333333,5.396666667,-28.33,2.985,-26.6,0,4.3,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Yellow perch,10781,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,146.49,-27.16,9.45,3.15,-33.13333333,5.396666667,-28.33,2.985,-26.8,0,4.1,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Wigwascence,N.Ontario,Yellow perch,10783,2012,NA,NA,NA,52.45,-89.41,12.9,high_doc,141.25,-27.78,8.78,3.11,-33.13333333,5.396666667,-28.33,2.985,-27.5,0,3.8,-33.13333333,5.396666667,-28.33,2.985,-4.80333333
Johnston,Trading,N.Ontario,Northern pike,14729,2015,9,18,2015-09-18,51.83,-88.96,13.2,high_doc,712,-28.75,11.6,3.18,-33.41,4.76,-28.076,3.416,-28.3,0.04,4.4,-33.41,4.76,-28.076,3.416,-5.334
Johnston,Trading,N.Ontario,Northern pike,14730,2015,9,18,2015-09-18,51.83,-88.96,13.2,high_doc,576,-28.41,11.06,3.18,-33.41,4.76,-28.076,3.416,-28,0,4.3,-33.41,4.76,-28.076,3.416,-5.334
Johnston,Trading,N.Ontario,Northern pike,14735,2015,9,18,2015-09-18,51.83,-88.96,13.2,high_doc,555,-29.36,12.58,3.21,-33.41,4.76,-28.076,3.416,-28.9,0.15,4.6,-33.41,4.76,-28.076,3.416,-5.334
Johnston,Trading,N.Ontario,Northern pike,14728,2015,9,18,2015-09-18,51.83,-88.96,13.2,high_doc,528,-29.39,11.15,3.2,-33.41,4.76,-28.076,3.416,-28.9,0.15,4.2,-33.41,4.76,-28.076,3.416,-5.334
Johnston,Trading,N.Ontario,Northern pike,14731,2015,9,18,2015-09-18,51.83,-88.96,13.2,high_doc,500,-29.23,11.26,3.28,-33.41,4.76,-28.076,3.416,-28.6,0.1,4.3,-33.41,4.76,-28.076,3.416,-5.334
Johnston,Trading,N.Ontario,Northern pike,14736,2015,9,18,2015-09-18,51.83,-88.96,13.2,high_doc,490,-29.52,12.26,3.15,-33.41,4.76,-28.076,3.416,-29.2,0.21,4.5,-33.41,4.76,-28.076,3.416,-5.334
Johnston,Trading,N.Ontario,Northern pike,14732,2015,9,18,2015-09-18,51.83,-88.96,13.2,high_doc,456,-29,11.02,3.25,-33.41,4.76,-28.076,3.416,-28.5,0.08,4.2,-33.41,4.76,-28.076,3.416,-5.334
Johnston,Trading,N.Ontario,Northern pike,14733,2015,9,18,2015-09-18,51.83,-88.96,13.2,high_doc,436,-29.63,11.19,3.22,-33.41,4.76,-28.076,3.416,-29.1,0.19,4.2,-33.41,4.76,-28.076,3.416,-5.334
Johnston,Trading,N.Ontario,Northern pike,14727,2015,9,17,2015-09-17,51.83,-88.96,13.2,high_doc,315,-30.15,10.36,3.21,-33.41,4.76,-28.076,3.416,-29.7,0.3,3.9,-33.41,4.76,-28.076,3.416,-5.334
Johnston,Trading,N.Ontario,Northern pike,14734,2015,9,18,2015-09-18,51.83,-88.96,13.2,high_doc,284,-30.31,10,3.19,-33.41,4.76,-28.076,3.416,-29.9,0.34,3.8,-33.41,4.76,-28.076,3.416,-5.334
Johnston,Trading,N.Ontario,Northern pike,15961,2015,NA,NA,NA,51.83,-88.96,13.2,high_doc,139,-29.78,9.34,3.17,-33.41,4.76,-28.076,3.416,-29.4,0.25,3.6,-33.41,4.76,-28.076,3.416,-5.334
